アイアラソウ	五段・ワ行促音便		相争う	1
アイイレル	一段		相容れる	0
アイイレル	一段		相いれる	1
アイイレル	一段		相入れる	1
アイカワル	五段・ラ行		相変わる	1
アイクルシイ	形容詞・イ段		愛くるしい	1
アイコトナル	五段・ラ行		相異なる	1
アイハンスル	五段・ラ行		相反する	1
アイシアウ	五段・ワ行促音便		愛し合う	1
アイジョウフカイ	形容詞・アウオ段		愛情深い	1
アイジョウブカイ	形容詞・アウオ段		愛情深い	1
アイス	五段・サ行		愛す	1
アイスル	サ変・−スル		愛する	1
アイタイス	五段・サ行		相対す	1
アイタイスル	サ変・−スル		相対する	1
アイツグ	五段・ガ行		相次ぐ	1
アイツグ	五段・ガ行		相継ぐ	1
アイツヅク	五段・カ行イ音便		相続く	1
アイテドル	五段・ラ行		相手取る	1
アイトモナウ	五段・ワ行促音便		相伴う	1
アイナル	五段・ラ行		相成る	1
アイナル	五段・ラ行		相なる	1
アイナル	五段・ラ行		あいなる	1
アイヒトシイ	形容詞・イ段		相等しい	1
アイマツ	五段・タ行		相まつ	1
アイマツ	五段・タ行		相俟つ	0
アイマミエル	一段		相まみえる	1
アイマミエル	一段		相見える	0
アイヨル	五段・ラ行		相寄る	1
アイラシイ	形容詞・イ段		愛らしい	1
アイワス	五段・サ行		相和す	1
アウ	五段・ワ行促音便	1	合う	1
アウ	五段・ワ行促音便	2	会う	1
アウ	五段・ワ行促音便	2	逢う	0
アウ	五段・ワ行促音便	2	遇う	0
アウ	五段・ワ行促音便	3	遭う	1
アウ	五段・ワ行促音便	3	あう	1
アエギクルウ	五段・ワ行促音便		あえぎ狂う	1
アエギクルウ	五段・ワ行促音便		喘ぎ狂う	0
アエギクルシム	五段・マ行		あえぎ苦しむ	1
アエギクルシム	五段・マ行		喘ぎ苦しむ	0
アエグ	五段・ガ行		あえぐ	1
アエグ	五段・ガ行		喘ぐ	0
アエナイ	形容詞・アウオ段		あえない	1
アエナイ	形容詞・アウオ段		敢えない	0
アエナイ	形容詞・アウオ段		敢え無い	0
アエル	一段		和える	0
アエル	一段		あえる	1
アオアオシイ	形容詞・イ段		青々しい	1
アオイ	形容詞・アウオ段		青い	1
アオイ	形容詞・アウオ段		蒼い	0
アオイ	形容詞・アウオ段		碧い	0
アオギミル	一段		仰ぎ見る	1
アオクサイ	形容詞・アウオ段		青臭い	1
アオクサイ	形容詞・アウオ段		青くさい	1
アオグ	五段・ガ行	1	仰ぐ	1
アオグ	五段・ガ行	1	あおぐ	1
アオグ	五段・ガ行	2	扇ぐ	0
アオグ	五段・ガ行	2	あおぐ	1
アオグ	五段・ガ行	2	煽ぐ	0
アオグロイ	形容詞・アウオ段		青黒い	1
アオザメル	一段		青ざめる	1
アオジロイ	形容詞・アウオ段		青白い	1
アオジロイ	形容詞・アウオ段		蒼白い	0
アオジロッポイ	形容詞・アウオ段		青白っぽい	1
アオッポイ	形容詞・アウオ段		青っぽい	1
アオミガカル	五段・ラ行		青みがかる	1
アオミガカル	五段・ラ行		青味がかる	1
アオムク	五段・カ行イ音便		仰向く	0
アオムク	五段・カ行イ音便		あおむく	1
アオムク	五段・カ行イ音便		あお向く	1
アオムケル	一段		仰向ける	0
アオムケル	一段		あおむける	1
アオムケル	一段		あお向ける	1
アオリタテル	一段		煽り立てる	0
アオリタテル	一段		あおり立てる	1
アオル	五段・ラ行	1	あおる	1
アオル	五段・ラ行	1	呷る	0
アオル	五段・ラ行	2	煽る	0
アオル	五段・ラ行	2	あおる	1
アカイ	形容詞・アウオ段		赤い	1
アカイ	形容詞・アウオ段		紅い	0
アカイ	形容詞・アウオ段		朱い	0
アカグロイ	形容詞・アウオ段		赤黒い	1
アカサビル	一段		赤錆びる	0
アカサビル	一段		赤さびる	1
アカス	五段・サ行	1	明かす	1
アカス	五段・サ行	2	あかす	1
アカス	五段・サ行	2	飽かす	1
アカス	五段・サ行	3	証す	0
アカセル	一段		あかせる	1
アカセル	一段		飽かせる	1
アカチャケル	一段		赤茶ける	1
アカッポイ	形容詞・アウオ段		赤っぽい	1
アカヌケル	一段		垢抜ける	0
アカヌケル	一段		あか抜ける	1
アカマル	五段・ラ行		赤まる	1
アカミガカル	五段・ラ行		赤みがかる	1
アカミガカル	五段・ラ行		赤味がかる	1
アカメル	一段		赤める	1
アカラム	五段・マ行	1	明らむ	1
アカラム	五段・マ行	2	赤らむ	1
アカラメル	一段		赤らめる	1
アカルイ	形容詞・アウオ段		明るい	1
アカルム	五段・マ行		明るむ	1
アガク	五段・カ行イ音便		あがく	1
アガク	五段・カ行イ音便		足掻く	0
アガナイダス	五段・サ行		贖い出す	0
アガナイダス	五段・サ行		あがない出す	1
アガナウ	五段・ワ行促音便		贖う	0
アガナウ	五段・ワ行促音便		購う	0
アガナウ	五段・ワ行促音便		あがなう	1
アガメタタエル	一段		崇め称える	0
アガメタタエル	一段		崇め讃える	0
アガメタタエル	一段		あがめたたえる	1
アガメタテマツル	五段・ラ行		崇め奉る	0
アガメタテマツル	五段・ラ行		あがめ奉る	1
アガメル	一段		崇める	0
アガメル	一段		あがめる	1
アガリコム	五段・マ行		上がり込む	1
アガリコム	五段・マ行		上がりこむ	1
アガル	五段・ラ行	1	上がる	1
アガル	五段・ラ行	1	揚がる	1
アガル	五段・ラ行	1	騰がる	0
アガル	五段・ラ行	2	挙がる	1
アガル	五段・ラ行	3	揚がる	1
アガル	五段・ラ行	4	上がる	1
アガル	五段・ラ行	4	アガる	1
アガル	五段・ラ行	4	あがる	1
アガル	五段・ラ行	5	上がる	1
アガル	五段・ラ行	5	あがる	1
アガル	五段・ラ行	5	和了る	0
アキタリル	一段		飽き足りる	1
アキタル	五段・ラ行		飽き足る	1
アキッポイ	形容詞・アウオ段		飽きっぽい	1
アキナウ	五段・ワ行促音便		商う	1
アキフカイ	形容詞・アウオ段		秋深い	1
アキメク	五段・カ行イ音便		秋めく	1
アキラメル	一段		あきらめる	1
アキラメル	一段		諦める	1
アキル	一段		飽きる	1
アキル	一段		厭きる	0
アキレカエル	五段・ラ行		呆れ返る	0
アキレカエル	五段・ラ行		呆れかえる	0
アキレカエル	五段・ラ行		あきれ返る	1
アキレカエル	五段・ラ行		あきれかえる	1
アキレハテル	一段		呆れ果てる	0
アキレハテル	一段		あきれ果てる	1
アキレル	一段		呆れる	0
アキレル	一段		あきれる	1
アク	五段・カ行イ音便	1	明く	1
アク	五段・カ行イ音便	2	空く	1
アク	五段・カ行イ音便	3	開く	1
アク	五段・カ行イ音便	4	飽く	1
アクタレル	一段		悪たれる	1
アクドイ	形容詞・アウオ段		あくどい	1
アクドイ	形容詞・アウオ段		悪どい	1
アクヒョウダカイ	形容詞・アウオ段		悪評高い	1
アクミョウタカイ	形容詞・アウオ段		悪名高い	1
アクミョウダカイ	形容詞・アウオ段		悪名高い	1
アクメイタカイ	形容詞・アウオ段		悪名高い	1
アクメイダカイ	形容詞・アウオ段		悪名高い	1
アグネル	一段		あぐねる	1
アグネル	一段		倦ねる	0
アグム	五段・マ行		あぐむ	1
アグム	五段・マ行		倦む	0
アケクレル	一段		明け暮れる	1
アケッパナス	五段・サ行		開けっ放す	1
アケッパナス	五段・サ行		開けっぱなす	1
アケハナス	五段・サ行		開け放す	1
アケハナツ	五段・タ行		開け放つ	1
アケル	一段	1	明ける	1
アケル	一段	1	あける	1
アケル	一段	2	空ける	1
アケル	一段	2	あける	1
アケル	一段	3	開ける	1
アケル	一段	3	あける	1
アケワタス	五段・サ行		明け渡す	1
アゲアガル	五段・ラ行		揚げ上がる	1
アゲシブル	五段・ラ行		上げ渋る	1
アゲツラウ	五段・ワ行促音便		あげつらう	1
アゲツラウ	五段・ワ行促音便		論う	0
アゲツラネル	一段		挙げ連ねる	1
アゲツラネル	一段		上げ連ねる	1
アゲドマル	五段・ラ行		上げ止まる	1
アゲル	一段	1	上げる	1
アゲル	一段	1	あげる	1
アゲル	一段	1	挙げる	1
アゲル	一段	1	揚げる	1
アゲル	一段	1	ageる	1
アゲル	一段	2	揚げる	1
アコガレル	一段		憧れる	1
アコガレル	一段		あこがれる	1
アコガレル	一段		憬れる	0
アサイ	形容詞・アウオ段		浅い	1
アサグロイ	形容詞・アウオ段		浅黒い	1
アサハヤイ	形容詞・アウオ段		朝早い	1
アサヒル	五段・ラ行		アサヒる	1
アサマシイ	形容詞・イ段		浅ましい	1
アサマシイ	形容詞・イ段		あさましい	1
アサル	五段・ラ行		漁る	0
アサル	五段・ラ行		あさる	1
アザケリワラウ	五段・ワ行促音便		嘲り笑う	1
アザケリワラウ	五段・ワ行促音便		あざけり笑う	1
アザケル	五段・ラ行		嘲る	1
アザケル	五段・ラ行		あざける	1
アザトイ	形容詞・アウオ段		あざとい	1
アザナウ	五段・ワ行促音便		あざなう	1
アザナウ	五段・ワ行促音便		糾う	0
アザムク	五段・カ行イ音便		欺く	1
アザムク	五段・カ行イ音便		あざむく	1
アザワラウ	五段・ワ行促音便		あざ笑う	1
アザワラウ	五段・ワ行促音便		嘲笑う	0
アシイ	形容詞・イ段		悪しい	0
アシイ	形容詞・イ段		あしい	1
アシラウ	五段・ワ行促音便		あしらう	1
アジケナイ	形容詞・アウオ段		味気ない	1
アジツケル	一段		味付ける	1
アジル	五段・ラ行		アジる	1
アジワイブカイ	形容詞・アウオ段		味わい深い	1
アジワウ	五段・ワ行促音便		味わう	1
アズカリシル	五段・ラ行		あずかり知る	1
アズカリシル	五段・ラ行		与り知る	0
アズカル	五段・ラ行	1	あずかる	1
アズカル	五段・ラ行	1	与る	0
アズカル	五段・ラ行	2	預かる	1
アズカル	五段・ラ行	2	あずかる	1
アズケイレル	一段		預け入れる	1
アズケオク	五段・カ行イ音便		預け置く	1
アズケカエル	一段		預け替える	1
アズケル	一段		預ける	1
アセクサイ	形容詞・アウオ段		汗臭い	1
アセクサイ	形容詞・アウオ段		汗くさい	1
アセジミル	一段		汗じみる	1
アセスル	サ変・−スル		汗する	1
アセバム	五段・マ行		汗ばむ	1
アセル	一段		褪せる	0
アセル	一段		あせる	1
アセル	五段・ラ行		焦る	1
アセル	五段・ラ行		あせる	1
アセル	五段・ラ行		アセる	1
アソバス	五段・サ行		遊ばす	1
アソバス	五段・サ行		あそばす	1
アソビアルク	五段・カ行イ音便		遊び歩く	1
アソビクラス	五段・サ行		遊び暮らす	1
アソビクルウ	五段・ワ行促音便		遊び狂う	1
アソビコム	五段・マ行		遊び込む	1
アソビコム	五段・マ行		遊びこむ	1
アソビホウケル	一段		遊びほうける	1
アソビホウケル	一段		遊び呆ける	0
アソビマワル	五段・ラ行		遊び回る	1
アソブ	五段・バ行		遊ぶ	1
アタイスル	サ変・−スル		値する	1
アタイスル	サ変・−スル		価する	1
アタウ	五段・ワ行促音便		能う	0
アタウ	五段・ワ行促音便		あたう	1
アタエル	一段		与える	1
アタタカイ	形容詞・アウオ段		暖かい	1
アタタカイ	形容詞・アウオ段		温かい	1
アタタカイ	形容詞・アウオ段		あたたかい	1
アタタマル	五段・ラ行		温まる	1
アタタマル	五段・ラ行		暖まる	1
アタタマル	五段・ラ行		あたたまる	1
アタタメル	一段		温める	1
アタタメル	一段		暖める	1
アタタメル	一段		あたためる	1
アタラシイ	形容詞・イ段		新しい	1
アタリチラス	五段・サ行		当たり散らす	1
アタリチラス	五段・サ行		当り散らす	1
アタリヅヨイ	形容詞・アウオ段		当たり強い	1
アタリマケル	一段		当たり負ける	1
アタリヨワイ	形容詞・アウオ段		当たり弱い	1
アタル	五段・ラ行		当たる	1
アタル	五段・ラ行		あたる	1
アタル	五段・ラ行		中る	0
アダッポイ	形容詞・アウオ段		あだっぽい	1
アダッポイ	形容詞・アウオ段		仇っぽい	0
アッケナイ	形容詞・アウオ段		あっけない	1
アッケナイ	形容詞・アウオ段		呆気ない	0
アッスル	サ変・−スル		圧する	1
アッタカイ	形容詞・アウオ段		あったかい	1
アッタカイ	形容詞・アウオ段		温かい	0
アッタカイ	形容詞・アウオ段		暖かい	0
アッタマル	五段・ラ行		あったまる	1
アッタマル	五段・ラ行		温まる	0
アッタマル	五段・ラ行		暖まる	0
アッタメル	一段		あっためる	1
アッタメル	一段		温める	0
アッタメル	一段		暖める	0
アツイ	形容詞・アウオ段	1	厚い	1
アツイ	形容詞・アウオ段	1	篤い	0
アツイ	形容詞・アウオ段	2	暑い	1
アツイ	形容詞・アウオ段	3	熱い	1
アツイ	形容詞・アウオ段	3	アツい	1
アツカウ	五段・ワ行促音便		扱う	1
アツカマシイ	形容詞・イ段		厚かましい	1
アツカマシイ	形容詞・イ段		あつかましい	1
アツクルシイ	形容詞・イ段		暑苦しい	1
アツボッタイ	形容詞・アウオ段		厚ぼったい	1
アツマリスム	五段・マ行		集まり住む	1
アツマル	五段・ラ行		集まる	1
アツメル	一段		集める	1
アツメル	一段		蒐める	0
アツラエル	一段		あつらえる	1
アツラエル	一段		誂える	0
アテガウ	五段・ワ行促音便		あてがう	1
アテガウ	五段・ワ行促音便		当てがう	1
アテガウ	五段・ワ行促音便		宛てがう	1
アテコスル	五段・ラ行		当てこする	1
アテコスル	五段・ラ行		あてこする	1
アテコスル	五段・ラ行		当て擦る	1
アテコム	五段・マ行		当て込む	1
アテコム	五段・マ行		当てこむ	1
アテコム	五段・マ行		あてこむ	1
アテツケガマシイ	形容詞・イ段		当て付けがましい	1
アテツケガマシイ	形容詞・イ段		当てつけがましい	1
アテツケル	一段		当てつける	1
アテツケル	一段		当て付ける	1
アテツケル	一段		あてつける	1
アテハマル	五段・ラ行		当てはまる	1
アテハマル	五段・ラ行		あてはまる	1
アテハマル	五段・ラ行		当て嵌まる	0
アテハメル	一段		当てはめる	1
アテハメル	一段		あてはめる	1
アテハメル	一段		当て嵌める	0
アテル	一段		当てる	1
アテル	一段		あてる	1
アテル	一段		充てる	1
アテル	一段		宛てる	1
アテル	一段		アテる	1
アテル	一段		中てる	0
アトジサル	五段・ラ行		後じさる	1
アトジサル	五段・ラ行		後退る	0
アトズサル	五段・ラ行		後ずさる	1
アトズサル	五段・ラ行		後退る	0
アトヅケル	一段		跡づける	1
アトヅケル	一段		跡付ける	1
アドケナイ	形容詞・アウオ段		あどけない	1
アナドル	五段・ラ行		侮る	1
アナドル	五段・ラ行		あなどる	1
アバキタテル	一段		暴き立てる	1
アバキダス	五段・サ行		暴き出す	1
アバク	五段・カ行イ音便		暴く	1
アバク	五段・カ行イ音便		あばく	1
アバズレル	一段		あばずれる	1
アバレクルウ	五段・ワ行促音便		暴れ狂う	1
アバレダス	五段・サ行		暴れ出す	1
アバレマワル	五段・ラ行		暴れ回る	1
アバレル	一段		暴れる	1
アヒャル	五段・ラ行		アヒャる	1
アビセカケル	一段		浴びせかける	1
アビセカケル	一段		浴びせ掛ける	1
アビセル	一段		浴びせる	1
アビル	一段		浴びる	1
アピル	五段・ラ行		アピる	1
アフィル	五段・ラ行		アフィる	1
アフレオチル	一段		あふれ落ちる	1
アフレオチル	一段		溢れ落ちる	0
アフレカエル	五段・ラ行		あふれ返る	1
アフレカエル	五段・ラ行		あふれかえる	1
アフレカエル	五段・ラ行		溢れ返る	0
アフレカエル	五段・ラ行		溢れかえる	0
アフレダス	五段・サ行		あふれ出す	1
アフレダス	五段・サ行		溢れ出す	0
アフレデル	一段		あふれ出る	1
アフレデル	一段		溢れ出る	0
アフレル	一段		あふれる	1
アフレル	一段		溢れる	0
アブナイ	形容詞・アウオ段		危ない	1
アブナカシイ	形容詞・イ段		危なかしい	1
アブナゲナイ	形容詞・アウオ段		危なげない	1
アブナゲナイ	形容詞・アウオ段		危なげ無い	1
アブナゲナイ	形容詞・アウオ段		危な気ない	1
アブナゲナイ	形容詞・アウオ段		危な気無い	1
アブナッカシイ	形容詞・イ段		危なっかしい	1
アブラギル	五段・ラ行		脂ぎる	1
アブラコイ	形容詞・アウオ段		油こい	1
アブラコイ	形容詞・アウオ段		油濃い	1
アブラコイ	形容詞・アウオ段		脂こい	1
アブラコイ	形容詞・アウオ段		脂濃い	1
アブラジミル	一段		油染みる	1
アブラッコイ	形容詞・アウオ段		脂っこい	1
アブラッコイ	形容詞・アウオ段		油っこい	1
アブラッコイ	形容詞・アウオ段		油っ濃い	1
アブラッコイ	形容詞・アウオ段		脂っ濃い	1
アブリダス	五段・サ行		あぶり出す	1
アブリダス	五段・サ行		あぶりだす	1
アブリダス	五段・サ行		炙り出す	0
アブリヤク	五段・カ行イ音便		あぶり焼く	1
アブリヤク	五段・カ行イ音便		炙り焼く	0
アブル	五段・ラ行		あぶる	1
アブル	五段・ラ行		炙る	0
アブル	五段・ラ行		焙る	0
アブレル	一段		あぶれる	1
アヘル	五段・ラ行		アヘる	1
アホイ	形容詞・アウオ段		アホい	1
アホクサイ	形容詞・アウオ段		アホ臭い	1
アホクサイ	形容詞・アウオ段		アホくさい	1
アホクサイ	形容詞・アウオ段		あほ臭い	1
アホクサイ	形容詞・アウオ段		あほくさい	1
アホクサイ	形容詞・アウオ段		阿呆臭い	0
アホクサイ	形容詞・アウオ段		阿呆くさい	0
アホラシイ	形容詞・イ段		あほらしい	1
アホラシイ	形容詞・イ段		アホらしい	1
アホラシイ	形容詞・イ段		阿呆らしい	0
アマイ	形容詞・アウオ段		甘い	1
アマエル	一段		甘える	1
アマカケル	一段		天駆ける	1
アマカライ	形容詞・アウオ段		甘辛い	1
アマガライ	形容詞・アウオ段		甘辛い	1
アマクダル	五段・ラ行		天下る	1
アマクダル	五段・ラ行		天降る	0
アマジョッパイ	形容詞・アウオ段		甘じょっぱい	1
アマス	五段・サ行		余す	1
アマス	五段・サ行		あます	1
アマズッパイ	形容詞・アウオ段		甘酸っぱい	1
アマズッパイ	形容詞・アウオ段		甘ずっぱい	1
アマチョロイ	形容詞・アウオ段		甘ちょろい	1
アマッタルイ	形容詞・アウオ段		甘ったるい	1
アマッタレル	一段		甘ったれる	1
アマッチョロイ	形容詞・アウオ段		甘っちょろい	1
アマフル	五段・ラ行		天降る	1
アマヤカス	五段・サ行		甘やかす	1
アマル	五段・ラ行		余る	1
アマンジル	一段		甘んじる	1
アマンズル	サ変・−ズル		甘んずる	1
アミアガル	五段・ラ行		編み上がる	1
アミアゲル	一段		編み上げる	1
アミアワセル	一段		編み合わせる	1
アミイレル	一段		編み入れる	1
アミコム	五段・マ行		編み込む	1
アミススム	五段・マ行		編み進む	1
アミススメル	一段		編み進める	1
アミタス	五段・サ行		編み足す	1
アミタテル	一段		編み立てる	1
アミダス	五段・サ行		編み出す	1
アミツケル	一段		編み付ける	1
アミツナグ	五段・ガ行		編みつなぐ	1
アミツナグ	五段・ガ行		編み繋ぐ	0
アム	五段・マ行		編む	1
アヤウイ	形容詞・アウオ段		危うい	1
アヤカル	五段・ラ行		あやかる	1
アヤカル	五段・ラ行		肖る	0
アヤシイ	形容詞・イ段		怪しい	1
アヤシイ	形容詞・イ段		妖しい	1
アヤシム	五段・マ行		怪しむ	1
アヤス	五段・サ行		あやす	1
アヤツル	五段・ラ行		操る	1
アヤナス	五段・サ行		綾なす	0
アヤナス	五段・サ行		あやなす	1
アヤブム	五段・マ行		危ぶむ	1
アヤマツ	五段・タ行		過つ	1
アヤマル	五段・ラ行	1	誤る	1
アヤマル	五段・ラ行	2	謝る	1
アヤメル	一段		殺める	0
アヤメル	一段		あやめる	1
アユミイル	五段・ラ行		歩み入る	1
アユミサル	五段・ラ行		歩み去る	1
アユミダス	五段・サ行		歩み出す	1
アユミデル	一段		歩み出る	1
アユミヨル	五段・ラ行		歩み寄る	1
アユム	五段・マ行		歩む	1
アラアラシイ	形容詞・イ段		荒々しい	1
アライ	形容詞・アウオ段	1	粗い	1
アライ	形容詞・アウオ段	2	荒い	1
アライアガル	五段・ラ行		洗い上がる	1
アライアゲル	一段		洗い上げる	1
アライオトス	五段・サ行		洗い落とす	1
アライカエル	一段		洗い替える	1
アライキヨメル	一段		洗い清める	1
アライコム	五段・マ行		洗い込む	1
アライサル	五段・ラ行		洗い去る	1
アライダス	五段・サ行		洗い出す	1
アライナオス	五段・サ行		洗い直す	1
アライナガス	五段・サ行		洗い流す	1
アライワケル	一段		洗い分ける	1
アラウ	五段・ワ行促音便		洗う	1
アラガウ	五段・ワ行促音便		抗う	0
アラガウ	五段・ワ行促音便		あらがう	1
アラクレル	一段		荒くれる	1
アラゲル	一段		荒げる	1
アラシマワル	五段・ラ行		荒らし回る	1
アラス	五段・サ行		荒らす	1
アラセラレル	一段		あらせられる	1
アラソウ	五段・ワ行促音便		争う	1
アラタマル	五段・ラ行		改まる	1
アラタマル	五段・ラ行		あらたまる	1
アラタメル	一段		改める	1
アラタメル	一段		検める	0
アラダツ	五段・タ行		荒立つ	1
アラダテル	一段		荒立てる	1
アラッポイ	形容詞・アウオ段		荒っぽい	1
アラッポイ	形容詞・アウオ段		粗っぽい	1
アラブル	五段・ラ行		荒ぶる	1
アラブル	五段・ラ行		荒振る	1
アララゲル	一段		荒らげる	1
アラワス	五段・サ行	1	著す	1
アラワス	五段・サ行	2	表す	1
アラワス	五段・サ行	2	表わす	1
アラワス	五段・サ行	3	現す	1
アラワス	五段・サ行	3	現わす	1
アラワス	五段・サ行	3	顕す	0
アラワル	下二・ラ行		現る	1
アラワレイデル	一段		現れ出でる	1
アラワレデル	一段	1	表れ出る	1
アラワレデル	一段	2	現れ出る	1
アラワレル	一段	1	表れる	1
アラワレル	一段	2	現れる	1
アラワレル	一段	2	顕れる	0
アリアマル	五段・ラ行		あり余る	1
アリアマル	五段・ラ行		有り余る	1
アリアマル	五段・ラ行		ありあまる	1
アリウル	一段・ウル		ありうる	1
アリウル	一段・得ル		あり得る	1
アリウル	一段・ウル		有りうる	1
アリウル	一段・得ル		有り得る	1
アリエル	一段		ありえる	1
アリエル	一段		あり得る	1
アリエル	一段		有りえる	1
アリエル	一段		有り得る	1
アリガタイ	形容詞・アウオ段		ありがたい	1
アリガタイ	形容詞・アウオ段		有難い	1
アリガタイ	形容詞・アウオ段		有り難い	1
アリガタガル	五段・ラ行		ありがたがる	1
アリガタガル	五段・ラ行		有難がる	1
アリガタガル	五段・ラ行		有り難がる	1
アリツク	五段・カ行イ音便		ありつく	1
アリフレル	一段		ありふれる	1
アリフレル	一段		有り触れる	1
アル	五段・ラ行		ある	1
アル	五段・ラ行		有る	1
アル	五段・ラ行		在る	1
アルキサル	五段・ラ行		歩き去る	1
アルキツク	五段・カ行イ音便		歩き着く	1
アルキマワル	五段・ラ行		歩き回る	1
アルク	五段・カ行イ音便		歩く	1
アレクルウ	五段・ワ行促音便		荒れ狂う	1
アレハテル	一段		荒れ果てる	1
アレル	一段		荒れる	1
アワイ	形容詞・アウオ段		淡い	1
アワサル	五段・ラ行		合わさる	1
アワス	五段・サ行		合わす	1
アワセコム	五段・マ行		合わせ込む	1
アワセノム	五段・マ行		併せのむ	1
アワセノム	五段・マ行		併せ呑む	0
アワセミル	一段		併せ見る	1
アワセモツ	五段・タ行		併せ持つ	1
アワセル	一段		合わせる	1
アワセル	一段		併せる	1
アワタダシイ	形容詞・イ段		あわただしい	1
アワタダシイ	形容詞・イ段		慌ただしい	1
アワタダシイ	形容詞・イ段		慌しい	1
アワダツ	五段・タ行	1	泡立つ	1
アワダツ	五段・タ行	2	あわ立つ	1
アワダツ	五段・タ行	2	粟立つ	0
アワダテル	一段		泡立てる	1
アワテフタメク	五段・カ行イ音便		あわてふためく	1
アワテフタメク	五段・カ行イ音便		慌てふためく	1
アワテル	一段		あわてる	1
アワテル	一段		慌てる	1
アワレガル	五段・ラ行		哀れがる	1
アワレッポイ	形容詞・アウオ段		哀れっぽい	1
アワレミブカイ	形容詞・アウオ段		憐れみ深い	0
アワレミブカイ	形容詞・アウオ段		哀れみ深い	1
アワレム	五段・マ行		憐れむ	0
アワレム	五段・マ行		哀れむ	1
アワレム	五段・マ行		あわれむ	1
アンジル	一段	1	按じる	0
アンジル	一段	2	案じる	1
アンズル	サ変・−ズル	1	按ずる	0
アンズル	サ変・−ズル	2	案ずる	1
イアテル	一段		射当てる	1
イアワス	五段・サ行		居合わす	1
イアワセル	一段		居合わせる	1
イイ	形容詞・イイ		いい	1
イイ	形容詞・イイ		良い	0
イイ	形容詞・イイ		善い	0
イイ	形容詞・イイ		好い	0
イイ	形容詞・イイ		佳い	0
イイ	形容詞・イイ		可い	0
イイアウ	五段・ワ行促音便		言い合う	1
イイアテル	一段		言い当てる	1
イイアヤマル	五段・ラ行		言い誤る	1
イイアラソウ	五段・ワ行促音便		言い争う	1
イイアラワス	五段・サ行		言い表す	1
イイアラワス	五段・サ行		言い表わす	1
イイアルク	五段・カ行イ音便		言い歩く	1
イイオク	五段・カ行イ音便		言い置く	1
イイオトス	五段・サ行		言い落とす	1
イイオヨブ	五段・バ行		言い及ぶ	1
イイカエス	五段・サ行		言い返す	1
イイカエル	一段		言い換える	1
イイカエル	一段		言い替える	1
イイカワス	五段・サ行		言い交わす	1
イイキカス	五段・サ行		言い聞かす	1
イイキカセル	一段		言い聞かせる	1
イイキル	五段・ラ行		言い切る	1
イイクルメル	一段		言いくるめる	1
イイクルメル	一段		言い包める	0
イイコメル	一段		言いこめる	1
イイコメル	一段		言い込める	1
イイシブル	五段・ラ行		言い渋る	1
イイスギル	一段		言い過ぎる	1
イイステル	一段		言い捨てる	1
イイソエル	一段		言い添える	1
イイソコナウ	五段・ワ行促音便		言い損なう	1
イイソビレル	一段		言いそびれる	1
イイタス	五段・サ行		言い足す	1
イイタテル	一段		言い立てる	1
イイダス	五段・サ行		言い出す	1
イイチラス	五段・サ行		言い散らす	1
イイツカル	五段・ラ行		言いつかる	1
イイツカル	五段・ラ行		言い付かる	1
イイツクス	五段・サ行		言い尽くす	1
イイツクロウ	五段・ワ行促音便		言い繕う	1
イイツクロウ	五段・ワ行促音便		言いつくろう	1
イイツグ	五段・ガ行		言い継ぐ	1
イイツケル	一段		言いつける	1
イイツケル	一段		言い付ける	1
イイツタエル	一段		言い伝える	1
イイツタワル	五段・ラ行		言い伝わる	1
イイツノル	五段・ラ行		言い募る	1
イイツノル	五段・ラ行		言いつのる	1
イイツラネル	一段		言い連ねる	1
イイトオス	五段・サ行		言い通す	1
イイナス	五段・サ行		言いなす	1
イイナラワス	五段・サ行		言い習わす	1
イイナラワス	五段・サ行		言い慣わす	0
イイナレル	一段		言い慣れる	1
イイニゲル	一段		言い逃げる	1
イイヌケル	一段		言い抜ける	1
イイノガレル	一段		言い逃れる	1
イイノコス	五段・サ行		言い残す	1
イイノコス	五段・サ行		言い遺す	0
イイハナス	五段・サ行		言い放す	1
イイハナツ	五段・タ行		言い放つ	1
イイハル	五段・ラ行		言い張る	1
イイフクメル	一段		言い含める	1
イイフラス	五段・サ行		言いふらす	1
イイフラス	五段・サ行		言い触らす	1
イイフルス	五段・サ行		言い古す	1
イイマカス	五段・サ行		言い負かす	1
イイマケル	一段		言い負ける	1
イイマワス	五段・サ行		言い回す	1
イイマワル	五段・ラ行		言い回る	1
イイモラス	五段・サ行		言い漏らす	1
イイヨドム	五段・マ行		言いよどむ	1
イイヨドム	五段・マ行		言い淀む	0
イイヨドム	五段・マ行		言い澱む	0
イイヨル	五段・ラ行		言い寄る	1
イイワケガマシイ	形容詞・イ段		言い訳がましい	1
イイワスレル	一段		言い忘れる	1
イイワタス	五段・サ行		言い渡す	1
イウ	五段・ワ行促音便		いう	1
イウ	五段・ワ行促音便		言う	1
イウ	五段・ワ行促音便		云う	0
イウ	五段・ワ行促音便		謂う	0
イエル	一段		癒える	1
イエル	一段		いえる	1
イオトス	五段・サ行		射落とす	1
イカエス	五段・サ行		射返す	1
イカガワシイ	形容詞・イ段		いかがわしい	1
イカガワシイ	形容詞・イ段		如何わしい	0
イカクサイ	形容詞・アウオ段		イカ臭い	1
イカケル	一段		射かける	1
イカケル	一段		射掛ける	1
イカス	五段・サ行	1	生かす	1
